iata_code,name,type,iso_country,municipality,latitude,longitude
WVK,Manakara Airport,medium_airport,MG,Manakara,-22.119699, 48.021702
OVA,Bekily Airport,small_airport,MG,Bekily,-24.235694754699995, 45.3045272827
MNJ,Mananjary Airport,medium_airport,MG,Mananjary,-21.201799, 48.358299
TDV,Samangoky Airport,small_airport,MG,Tanandava,-21.700000762939453, 43.733001708984375
MXM,Morombe Airport,medium_airport,MG,Morombe,-21.753837, 43.374753
TLE,Toliara Airport,medium_airport,MG,Toliara,-23.3834, 43.7285
VND,Vangaindrano Airport,small_airport,MG,Vangaindrano,-23.350766591499998, 47.581701278699995
BKU,Betioky Airport,small_airport,MG,Betioky,-23.732999801635742, 44.388999938964844
AMP,Ampanihy Airport,small_airport,MG,Ampanihy,-24.69969940185547, 44.73419952392578
WAK,Ankazoabo Airport,small_airport,MG,Ankazoabo,-22.2964423522, 44.5315361023
AZZ,Ambriz Airport,small_airport,AO,Ambriz,-7.86221981048584, 13.116100311279297
SSY,Mbanza Congo Airport,medium_airport,AO,Mbanza Congo,-6.269899845123291, 14.246999740600586
BUG,Benguela 17th of September Airport,medium_airport,AO,Benguela,-12.609, 13.4037
GGC,Lumbala Airport,small_airport,AO,Lumbala N'guimbo,-14.105106, 21.45083
CAB,Cabinda Airport,medium_airport,AO,Cabinda,-5.59699010848999, 12.188400268554688
CFF,Cafunfo Airport,small_airport,AO,Cafunfo,-8.783610343933105, 17.989700317382812
PGI,Chitato Airport,small_airport,AO,Chitato,-7.358890056610107, 20.80470085144043
CBT,Catumbela Airport,medium_airport,AO,Catumbela,-12.4792, 13.4869
CTI,Cuito Cuanavale Airport,small_airport,AO,Cuito Cuanavale,-15.160300254821777, 19.156099319458008
CXM,Camaxilo Airport,small_airport,AO,Camaxilo,-8.37360954284668, 18.923599243164062
CAV,Cazombo Airport,small_airport,AO,Cazombo,-11.8931, 22.916239
FND,Funadhoo Airport,small_airport,MV,Funadhoo,6.162443, 73.28752
DUE,Dundo Airport,medium_airport,AO,Chitato,-7.400889873504639, 20.818500518798828
FNE,Fane Airport,small_airport,PG,Fane Mission,-8.54927777778, 147.085833333
VPE,Ngjiva Pereira Airport,medium_airport,AO,Ngiva,-17.0435009003, 15.683799743700002
NOV,Nova Lisboa Airport,medium_airport,AO,Huambo,-12.808899879455566, 15.760499954223633
SVP,Kuito Airport,medium_airport,AO,Kuito,-12.404600143433, 16.947399139404
LLT,Lobito Airport,small_airport,AO,Lobito,-12.3712, 13.5366
LBZ,Lucapa Airport,small_airport,AO,Lucapa,-8.445727348330001, 20.7320861816
LAD,Quatro de Fevereiro International Airport,large_airport,AO,Luanda,-8.85837, 13.2312
LZM,Luzamba Airport,small_airport,AO,Luzamba,-9.11596012115, 18.049299240099998
MEG,Malanje Airport,medium_airport,AO,Malanje,-9.525090217590332, 16.312400817871094
SPP,Menongue Airport,medium_airport,AO,Menongue,-14.657600402832031, 17.71980094909668
MSZ,Welwitschia Mirabilis International Airport,medium_airport,AO,Moçâmedes,-15.2612, 12.1468
GXG,Negage Airport,medium_airport,AO,Negage,-7.754509925842285, 15.287699699401855
PBN,Porto Amboim Airport,medium_airport,AO,Port Amboim,-10.722000122070312, 13.76550006866455
VHC,Saurimo Airport,medium_airport,AO,Saurimo,-9.689069747924805, 20.431900024414062
SZA,Soyo Airport,medium_airport,AO,Soyo,-6.141089916229248, 12.371800422668457
NDD,Sumbe Airport,medium_airport,AO,Sumbe,-11.167900085449219, 13.84749984741211
UAL,Luau Airport,small_airport,AO,Luau,-10.715800285339355, 22.23110008239746
SDD,Lubango Airport,medium_airport,AO,Lubango,-14.924699783325195, 13.574999809265137
LUO,Luena Airport,medium_airport,AO,Luena,-11.768099784851074, 19.8976993560791
UGO,Uige Airport,medium_airport,AO,Uige,-7.60306978225708, 15.027799606323242
CEO,Waco Kungo Airport,small_airport,AO,Waco Kungo,-11.426400184631348, 15.101400375366211
XGN,Xangongo Airport,medium_airport,AO,Xangongo,-16.755399703979492, 14.965299606323242
ARZ,N'zeto Airport,small_airport,AO,N'zeto,-7.259439945220947, 12.863100051879883
NZA,Nzagi Airport,small_airport,AO,Nzagi,-7.716939926149999, 21.358200073200003
BGB,Booue Airport,small_airport,GA,Booue,-0.1075, 11.9438
KDN,Ndende Airport,small_airport,GA,Ndende,-2.4, 11.367
FOU,Fougamou Airport,small_airport,GA,Fougamou,-1.278325, 10.612497
MBC,M'Bigou Airport,small_airport,GA,M'Bigou,-1.8830000162124634, 11.932999610900879
MGX,Moabi Airport,small_airport,GA,Moabi,-2.455187, 10.9358
KDJ,Ville Airport,small_airport,GA,N'Djolé,-0.18299999833106995, 10.75
KOU,Koulamoutou Mabimbi Airport,medium_airport,GA,Koulamoutou,-1.1846100091934, 12.441300392151
MJL,Mouilla Ville Airport,medium_airport,GA,Mouila,-1.845139980316162, 11.056699752807617
OYE,Oyem Airport,medium_airport,GA,Oyem,1.5431100130081177, 11.581399917602539
OKN,Okondja Airport,medium_airport,GA,Okondja,-0.6652140021324158, 13.673100471496582
LBQ,Lambarene Airport,medium_airport,GA,Lambarene,-0.7043889760971069, 10.245699882507324
MVX,Minvoul Airport,small_airport,GA,Minvoul,2.1500000953674316, 12.133000373840332
BMM,Bitam Airport,medium_airport,GA,Bitam,2.0756399631500244, 11.493200302124023
MFF,Moanda Airport,small_airport,GA,Moanda,-1.53299999237, 13.2670001984
MKB,Mekambo Airport,small_airport,GA,Mekambo,1.0169999599456787, 13.932999610900879
POG,Port Gentil Airport,medium_airport,GA,Port Gentil,-0.7117390036582947, 8.754380226135254
OMB,Omboue Hospital Airport,medium_airport,GA,Omboue,-1.57473, 9.26269
IGE,Tchongorove Airport,small_airport,GA,Iguela,-1.930801, 9.319577
MKU,Makokou Airport,medium_airport,GA,Makokou,0.5792109966278076, 12.890899658203125
LBV,Libreville Leon M'ba International Airport,medium_airport,GA,Libreville,0.458600014448, 9.412280082699999
MZC,Mitzic Airport,small_airport,GA,Mitzic,0.7829999923706055, 11.550000190734863
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,medium_airport,GA,Franceville,-1.6561599969863892, 13.437999725341797
LTL,Lastourville Airport,small_airport,GA,Lastourville,-0.8266670107841492, 12.748600006103516
TCH,Tchibanga Airport,small_airport,GA,Tchibanga,-2.88848, 10.955429
MYB,Mayumba Airport,small_airport,GA,Mayumba,-3.458372, 10.676539
FOY,Foya Airport,small_airport,LR,Foya,8.3513, -10.2269
PCP,Principe Airport,medium_airport,ST,São Tomé & Príncipe,1.66294, 7.41174
TMS,São Tomé International Airport,medium_airport,ST,São Tomé,0.378175, 6.71215
ANO,Angoche Airport,small_airport,MZ,Angoche,-16.181869506835938, 39.94521713256836
BEW,Beira Airport,medium_airport,MZ,Beira,-19.79640007019043, 34.90760040283203
FXO,Cuamba Airport,small_airport,MZ,Cuamba,-14.815, 36.529999
VPY,Chimoio Airport,medium_airport,MZ,Chimoio,-19.15130043029785, 33.42900085449219
IHC,Inhaca Airport,small_airport,MZ,Inhaca,-25.9971446991, 32.929351806599996
INH,Inhambane Airport,medium_airport,MZ,Inhambane,-23.8764, 35.408501
VXC,Lichinga Airport,medium_airport,MZ,Lichinga,-13.274, 35.2663
LFB,Lumbo Airport,small_airport,MZ,Lumbo,-15.0331001282, 40.671699523899996
MPM,Maputo Airport,large_airport,MZ,Maputo,-25.920799, 32.572601
MUD,Mueda Airport,medium_airport,MZ,Mueda,-11.672900199890137, 39.5630989074707
MZB,Mocímboa da Praia Airport,medium_airport,MZ,Mocímboa da Praia,-11.361800193786621, 40.35490036010742
MNC,Nacala Airport,small_airport,MZ,Nacala,-14.488200187683105, 40.71220016479492
APL,Nampula Airport,medium_airport,MZ,Nampula,-15.105600357055664, 39.28179931640625
POL,Pemba Airport,medium_airport,MZ,Pemba / Porto Amelia,-12.991762161254883, 40.52401351928711
PDD,Ponta do Ouro Airport,small_airport,MZ,Ponta do Ouro,-26.826913, 32.838444
UEL,Quelimane Airport,medium_airport,MZ,Quelimane,-17.855499267578125, 36.86909866333008
TET,Chingozi Airport,medium_airport,MZ,Tete,-16.104799270629883, 33.640201568603516
VNX,Vilankulo Airport,medium_airport,MZ,Vilanculo,-22.018400192260742, 35.31330108642578
VJB,Xai-Xai Airport,small_airport,MZ,Xai-Xai,-25.037799835205078, 33.62739944458008
DES,Desroches Airport,small_airport,SC,Desroches Island,-5.6967, 53.6558
SEZ,Seychelles International Airport,large_airport,SC,Mahe Island,-4.67434, 55.521801
FSL,Fossil Downs Airport,small_airport,AU,Fossil Downs Station,-18.1321, 125.7873
PRI,Praslin Airport,medium_airport,SC,Grand Anse,-4.31929, 55.691399
BDI,Bird Island Airport,small_airport,SC,Bird Island,-3.72472, 55.205299
DEI,Denis Island Airport,small_airport,SC,Denis Island,-3.80222, 55.666901
FRK,Frégate Island Airport,small_airport,SC,Frégate Island,-4.582785, 55.944928
SRH,Sarh Airport,small_airport,TD,Sarh,9.14444, 18.374399
OGR,Bongor Airport,small_airport,TD,Bongor,10.288345, 15.379561
AEH,Abeche Airport,medium_airport,TD,Abeche,13.847, 20.844299
MQQ,Moundou Airport,medium_airport,TD,Moundou,8.62441, 16.0714
LTC,Lai Airport,small_airport,TD,Lai,9.3979, 16.3125
ATV,Ati Airport,small_airport,TD,Ati,13.239778, 18.315893
NDJ,N'Djamena International Airport,large_airport,TD,N'Djamena,12.1337, 15.034
BKR,Bokoro Airport,small_airport,TD,Bokoro,12.385511, 17.070989
OTC,Bol-Berim Airport,small_airport,TD,Bol,13.443574, 14.739254
MVO,Mongo Airport,small_airport,TD,Mongo,12.17048, 18.675642
AMC,Am Timan Airport,small_airport,TD,Am Timan,11.0340003967, 20.274000167799997
PLF,Pala Airport,small_airport,TD,Pala,9.378060340881348, 14.925000190734863
OUT,Bousso Airport,small_airport,TD,Bousso,10.482999801635742, 16.716999053955078
AMO,Mao Airport,small_airport,TD,Mao,14.145600318908691, 15.314399719238281
FYT,Faya Largeau Airport,medium_airport,TD,,17.917101, 19.111099
FUB,Fulleborn Airport,small_airport,PG,Fulleborn,-6.1518, 150.6264
BZH,Bumi Hills Airport,small_airport,ZW,Bumi,-16.816485, 28.344786
BUQ,Joshua Mqabuko Nkomo International Airport,medium_airport,ZW,Bulawayo,-20.017401, 28.617901
CHJ,Chipinge Airport,small_airport,ZW,Chipinge,-20.20669937133789, 32.628299713134766
BFO,Buffalo Range Airport,medium_airport,ZW,Chiredzi,-21.008101, 31.5786
VFA,Victoria Falls International Airport,medium_airport,ZW,Victoria Falls,-18.09589958190918, 25.839000701904297
HRE,Robert Gabriel Mugabe International Airport,large_airport,ZW,Harare,-17.931801, 31.0928
KAB,Kariba International Airport,medium_airport,ZW,Kariba,-16.5198, 28.885
MJW,Mahenye Airport,small_airport,ZW,Gonarezhou National Park,-21.231, 32.3336
UTA,Mutare Airport,small_airport,ZW,Mutare,-18.997499465942, 32.627201080322
MVZ,Masvingo International Airport,medium_airport,ZW,Masvingo,-20.055299758911133, 30.859100341796875
GWE,Gweru - Thornhill Air Base,medium_airport,ZW,Gweru,-19.436718, 29.861945
HWN,Hwange National Park Airport,medium_airport,ZW,Hwange,-18.629899978637695, 27.020999908447266
WKI,Hwange (Town) Airport,small_airport,ZW,Hwange,-18.362967, 26.519791
CEH,Chelinda Malawi Airport,small_airport,MW,,-10.5500001907, 33.799999237099996
BLZ,Chileka International Airport,medium_airport,MW,Blantyre,-15.679100036621094, 34.9739990234375
CMK,Club Makokola Airport,small_airport,MW,Club Makokola,-14.306483, 35.131477
DWA,Dwangwa Airport,medium_airport,MW,Dwangwa,-12.517527, 34.131877
KGJ,Karonga Airport,medium_airport,MW,Karonga,-9.953570365905762, 33.893001556396484
KBQ,Kasungu Airport,small_airport,MW,Kasungu,-13.014599800109863, 33.46860122680664
LLW,Lilongwe International Airport,medium_airport,MW,Lilongwe,-13.7894001007, 33.78099823
LIX,Likoma Island Airport,small_airport,MW,Likoma Island,-12.079787, 34.736253
MAI,Mangochi Airport,medium_airport,MW,Mangochi,-14.482999801635742, 35.266998291015625
MYZ,Monkey Bay Airport,small_airport,MW,Monkey Bay,-14.083600044299999, 34.9197006226
LMB,Salima Airport,small_airport,MW,Salima,-13.755892702500002, 34.5841884613
ZZU,Mzuzu Airport,medium_airport,MW,Mzuzu,-11.444700241088867, 34.01179885864258
LEF,Lebakeng Airport,small_airport,LS,Lebakeng,-29.89080047607422, 28.65559959411621
LRB,Leribe Airport,small_airport,LS,Leribe,-28.855600357055664, 28.052799224853516
LES,Lesobeng Airport,small_airport,LS,Lesobeng,-29.755583, 28.357054
MFC,Mafeteng Airport,small_airport,LS,Mafeteng,-29.80109977722168, 27.243600845336914
MKH,Mokhotlong Airport,small_airport,LS,Mokhotlong,-29.28179931640625, 29.072799682617188
MSU,Moshoeshoe I International Airport,medium_airport,LS,Maseru,-29.462299346923828, 27.552499771118164
NKU,Nkaus Airport,small_airport,LS,Nkaus,-30.021699905396, 28.196899414062
PEL,Pelaneng Airport,small_airport,LS,Pelaneng,-29.1206, 28.505301
UTG,Quthing Airport,small_airport,LS,Quthing,-30.407499313354492, 27.693300247192383
UNE,Qacha's Nek Airport,small_airport,LS,Qacha's Nek,-30.1117000579834, 28.671899795532227
SHK,Sehonghong Airport,small_airport,LS,Sehonghong,-29.731088, 28.767945
SKQ,Sekakes Airport,small_airport,LS,Sekakes,-30.03890037536621, 28.37030029296875
SOK,Semonkong Airport,small_airport,LS,Semonkong,-29.838600158691406, 28.059999465942383
SHZ,Seshutes Airport,small_airport,LS,Seshutes,-29.26759910583496, 28.55229949951172
THB,Thaba-Tseka Airport,small_airport,LS,Thaba-Tseka,-29.52280044555664, 28.615800857543945
TKO,Tlokoeng Airport,small_airport,LS,Tlokoeng,-29.232999801635742, 28.882999420166016
AIW,Ai-Ais Airport,small_airport,NA,Ai-Ais,-27.995, 17.5966
ADI,Arandis Airport,medium_airport,NA,Arandis,-22.461875, 14.979322
GOG,Gobabis Airport,small_airport,NA,Gobabis,-22.5044, 18.973101
GFY,Grootfontein Airport,medium_airport,NA,Grootfontein,-19.60219955444336, 18.122699737548828
HAL,Halali Airport,small_airport,NA,Halali,-19.0285, 16.4585
KAS,Karasburg Airport,small_airport,NA,Karasburg,-28.0297, 18.7385
MPA,Katima Mulilo Airport,small_airport,NA,Mpacha,-17.634399, 24.176701
KMP,Keetmanshoop Airport,medium_airport,NA,Keetmanshoop,-26.5398006439209, 18.111400604248047
LHU,Lianshulu Airport,small_airport,NA,Lianshulu Lodge,-18.116495, 23.39346
LUD,Luderitz Airport,medium_airport,NA,Luderitz,-26.687400817871094, 15.242899894714355
MJO,Mount Etjo Airport,small_airport,NA,Mount Etjo Safari Lodge,-21.0233001709, 16.4528007507
MQG,Midgard Airport,small_airport,NA,Midgard,-22.0106, 17.37
OKU,Mokuti Lodge Airport,small_airport,NA,Mokuti Lodge,-18.81279945373535, 17.05940055847168
NNI,Namutoni Airport,small_airport,NA,Namutoni,-18.8064, 16.9272
OND,Ondangwa Airport,medium_airport,NA,Ondangwa,-17.878201, 15.9526
OMG,Omega Airport,small_airport,NA,Omega,-18.0303, 22.189699
OMD,Oranjemund Airport,medium_airport,NA,Oranjemund,-28.5847, 16.446699
OKF,Okaukuejo Airport,small_airport,NA,Okaukuejo,-19.149200439453125, 15.91189956665039
OPW,Opuwa Airport,small_airport,NA,Opuwa,-18.061424, 13.85047
OHI,Oshakati Airport,small_airport,NA,Oshakati,-17.797, 15.6993
OTJ,Otjiwarongo Airport,small_airport,NA,Otjiwarongo,-20.4347, 16.660801
NDU,Rundu Airport,medium_airport,NA,Rundu,-17.956499099731, 19.719400405884
RHN,Skorpion Mine Airport,small_airport,NA,Rosh Pinah,-27.8763999939, 16.6478004456
SWP,Swakopmund Municipal Aerodrome,small_airport,NA,Swakopmund,-22.6619, 14.5681
SZM,Sesriem Airstrip,small_airport,NA,,-24.512800216675, 15.746700286865
TCY,Terrace Bay Airport,small_airport,NA,Terrace Bay,-19.9713, 13.0249
TSB,Tsumeb Airport,medium_airport,NA,Tsumeb,-19.26189994812, 17.732500076294
WVB,Walvis Bay Airport,medium_airport,NA,Walvis Bay,-22.9799, 14.6453
ERS,Eros Airport,medium_airport,NA,Windhoek,-22.612199783325195, 17.080400466918945
WDH,Hosea Kutako International Airport,large_airport,NA,Windhoek,-22.4799, 17.4709
FIH,Ndjili International Airport,large_airport,CD,Kinshasa,-4.38575, 15.4446
NLO,Ndolo Airport,medium_airport,CD,N'dolo,-4.32666015625, 15.327500343323
MNB,Muanda Airport,small_airport,CD,Muanda,-5.930637, 12.351334
BOA,Boma Airport,small_airport,CD,Boma,-5.854, 13.064
LZI,Luozi Airport,small_airport,CD,Luozi,-4.943881, 14.123337
MAT,Tshimpi Airport,small_airport,CD,Matadi,-5.799610137939453, 13.440400123596191
NKL,N'Kolo-Fuma Airport,small_airport,CD,N'Kolo-Fuma,-5.421, 14.8169
INO,Inongo Airport,small_airport,CD,Inongo,-1.94722, 18.285801
NIO,Nioki Airport,small_airport,CD,Nioki,-2.717453, 17.685735
FDU,Bandundu Airport,medium_airport,CD,Bandundu,-3.31132, 17.381701
KRZ,Kiri Airport,small_airport,CD,Kiri,-1.499806, 18.928456
KKW,Kikwit Airport,medium_airport,CD,Kikwit,-5.03577, 18.785601
IDF,Idiofa Airport,small_airport,CD,Idiofa,-5, 19.600000381469727
LUS,Lusanga Airport,small_airport,CD,Lusanga,-4.800000190734863, 18.716999053955078
MSM,Masi Manimba Airport,small_airport,CD,Masi Manimba,-4.7829999923706055, 17.850000381469727
MDK,Mbandaka Airport,medium_airport,CD,Mbandaka,0.0226000007242, 18.2887001038
BSU,Basankusu Airport,small_airport,CD,Basankusu,1.22472, 19.7889
LIE,Libenge Airport,small_airport,CD,Libenge,3.626584, 18.638477
BDT,Gbadolite Airport,medium_airport,CD,Gbadolite,4.252745, 20.975271
GMA,Gemena Airport,medium_airport,CD,Gemena,3.23537, 19.771299
KLI,Kotakoli Airbase,small_airport,CD,Kotakoli,4.156991, 21.66667
BMB,Bumbar Airport,small_airport,CD,Bumbar,2.183261, 22.479572
LIQ,Lisala Airport,medium_airport,CD,Lisala,2.17066, 21.496901
BNB,Boende Airport,small_airport,CD,Boende,-0.286652, 20.883551
IKL,Ikela Airport,small_airport,CD,Ikela,-1.048109, 23.372501
FKI,Bangoka International Airport,medium_airport,CD,Kisangani,0.481638997793, 25.3379993439
YAN,Yangambi Airport,small_airport,CD,Yangambi,0.7829999923706055, 24.466999053955078
IRP,Matari Airport,medium_airport,CD,Isiro,2.82761, 27.588301
BUX,Bunia Airport,medium_airport,CD,Bunia,1.565743, 30.220685
BZU,Buta Zega Airport,medium_airport,CD,Buta,2.818058, 24.793997
BKY,Bukavu Kavumu Airport,medium_airport,CD,Kamakombe,-2.30898, 28.8088
RUE,Rughenda Airfield,small_airport,CD,Butembo,0.117142, 29.312992
GOM,Goma International Airport,medium_airport,CD,Goma,-1.66617, 29.237929
BNC,Beni Airport,small_airport,CD,Beni,0.575, 29.4739
KND,Kindu Airport,medium_airport,CD,Kindu,-2.91917991638, 25.915399551399997
KLY,Kinkungwa Airport,small_airport,CD,Kalima,-2.578000068664551, 26.733999252319336
PUN,Punia Airport,small_airport,CD,Punia,-1.390698, 26.348146
FBM,Lubumbashi International Airport,medium_airport,CD,Lubumbashi,-11.5913000107, 27.5308990479
PWO,Pweto Airport,small_airport,CD,Pweto,-8.468591, 28.88971
KEC,Kasenga Airport,small_airport,CD,Kasenga,-10.350000381469727, 28.632999420166016
KWZ,Kolwezi Airport,medium_airport,CD,Kolwezi,-10.7659, 25.505699
MNO,Manono Airport,small_airport,CD,Manono,-7.28889, 27.3944
BDV,Moba Airport,small_airport,CD,Moba,-7.08488, 29.737072
FMI,Kalemie Airport,medium_airport,CD,Kalemie,-5.87556, 29.25
KBO,Kabalo Airport,small_airport,CD,Kabalo,-6.083, 26.917
KOO,Kongolo Airport,small_airport,CD,Kongolo,-5.393898, 26.989932
KMN,Kamina City Airport,small_airport,CD,Kamina,-8.728878, 24.991407
KAP,Kapanga Airport,small_airport,CD,Kapanga,-8.371157, 22.647457
KNM,Kaniama Airport,small_airport,CD,Kaniama,-7.599343, 24.158592
KGA,Kananga Airport,medium_airport,CD,Kananga,-5.90005, 22.4692
LZA,Luiza Airport,small_airport,CD,Luiza,-7.189971, 22.39254
TSH,Tshikapa Airport,small_airport,CD,Tshikapa,-6.43833, 20.794701
LJA,Lodja Airport,small_airport,CD,Lodja,-3.462745, 23.615162
LBO,Lusambo Airport,small_airport,CD,Lusambo,-4.96167, 23.3783
MEW,Mweka Airport,small_airport,CD,Mweka,-4.855027, 21.541786
BAN,Basongo Airport,small_airport,CD,Basongo,-4.315802, 20.414891
PFR,Ilebo Airport,small_airport,CD,Ilebo,-4.329919, 20.590124
MJM,Mbuji Mayi Airport,medium_airport,CD,Mbuji Mayi,-6.121240139010001, 23.569000244099996
KBN,Tunta Airport,small_airport,CD,Kabinda,-6.120761, 24.546204
AKE,Akieni Airport,small_airport,GA,Akieni,-1.13967001438, 13.9035997391
GAX,Gamba Airport,small_airport,GA,Gamba,-2.785278, 10.047222
GAB,Gabbs Airport,small_airport,US,Gabbs,38.923173, -117.9572
BKO,Modibo Keita International Airport,large_airport,ML,Bamako,12.5335, -7.94994
GUD,Goundam Airport,small_airport,ML,Goundam,16.358426, -3.604536
GAQ,Gao Airport,medium_airport,ML,,16.2484, -0.005456
KNZ,Kenieba Airport,small_airport,ML,Kenieba,12.833000183105469, -11.25
KTX,Koutiala Airport,small_airport,ML,Koutiala,12.383000373840332, -5.4670000076293945
